,Label,size_ratio,0_dist,0_angle,4_dist,4_angle,8_dist,8_angle,12_dist,12_angle,16_dist,16_angle,20_dist,20_angle
0,Come,0.8,0.4183170758255778,-1.2036224929766774,0.3125784646766201,-0.0384425900211879,0.3734785366622566,-1.0855693342275603,0.3904806072427965,-1.5554129250143014,0.3904344047215152,1.1760052070951352,0.396122423570275,0.7102710074866863
1,Come,0.7518796992481203,0.4237947711069879,-1.2535300472730704,0.3359474703077379,-0.4636476090008061,0.3870488114912585,-1.1210367137250576,0.3913636633520125,-1.5093353709121309,0.4111206495939093,1.3045442776439713,0.4448736095127436,0.9002747688143474
2,Come,0.7593984962406015,0.4170101369087925,-1.2944690518198314,0.3111988869215734,-0.1936219928559454,0.3513024477915145,-1.0537643743033551,0.3899508569676016,-1.5093353709121309,0.4129492349364944,1.2765617616837088,0.4237482356640523,0.8253768505207383
3,Come,0.7226277372262774,0.4341882379467442,-1.223189467038995,0.3892590090528495,-0.7531512809621944,0.4120175820573635,-1.2036224929766774,0.4029989086908553,-1.512040504079174,0.4154017668852608,1.2670618409523098,0.4602885978162657,0.9221538751283528
4,Come,0.6971830985915493,0.4348416590897119,-1.2322406318832124,0.3654072287872691,-0.6846171643127805,0.4259636359937945,-1.2104383562701035,0.4105239963878018,-1.5285679246818946,0.4119441478863456,1.3156139361740782,0.4298242358057151,0.9380474917927134
5,Come,0.7071428571428572,0.429713373321631,-1.2533375915402656,0.3332426211274604,-0.573440526154829,0.3837185033324125,-1.147942400661956,0.4084079427722548,-1.5422326689561363,0.3983743025887795,1.2583047670603775,0.4017325831931411,0.8779167845170952
6,Come,0.7253521126760564,0.4272354620789839,-1.2448263881552508,0.339982853138651,-0.6066051085945269,0.4078965781870867,-1.1071487177940904,0.4053792906461338,-1.5145177905061349,0.3915146520169633,1.2904966704564456,0.3935016285447504,0.8983178241500509
7,Come,0.75,0.4204133737695444,-1.257895098914512,0.3311926649472764,-0.5830765350191446,0.4104179657061743,-1.09432890732119,0.4006914439041506,-1.512040504079174,0.3832117052918195,1.2587542052323633,0.4000864958383989,0.8478169733934057
8,Come,0.7761194029850746,0.4236918763222262,-1.20062549895268,0.3385636279669177,-0.6121524969450833,0.3533321354511135,-1.1220729827841756,0.3596208052829834,1.570796,0.3374840054188154,1.0993363767339894,0.3877109172020694,0.7961504371885496
9,Come,0.7611940298507462,0.4289423473808418,-1.187719261257889,0.3376367716389382,-0.5977583915930821,0.303482374250893,-1.0370881351556351,0.3147748652559429,-1.5519306407732258,0.3213709174344149,1.0906212971913698,0.3737225538412786,0.7741626811394856
10,Come,0.7518248175182481,0.4281757442560574,-1.223189467038995,0.3333730432243571,-0.573440526154829,0.2913063998826102,-0.99945884696127,0.274460337920985,-1.5282687921751124,0.2791943516798637,1.1164942401015805,0.3424392205684265,0.7733505535432623
11,Come,0.7518248175182481,0.4322898702984991,-1.1978086049948355,0.336573985612174,-0.5880026035475675,0.3253113738535318,-1.0026915943204695,0.2752034629397387,-1.4858945333451747,0.2742742420664408,1.154731821071074,0.3466380552054715,0.8092031895825182
12,Come,0.7428571428571429,0.4301942235353437,-1.202665555469733,0.3326147348052607,-0.6262614375987547,0.2862925781339464,-0.99945884696127,0.26400787452589,-1.527345431403366,0.2615682280541859,1.1169523252733864,0.3243574962539294,0.7853981633974483
13,Come,0.7553956834532374,0.4306901084900563,-1.202665555469733,0.334380700367053,-0.6022873461349642,0.2897670404278503,-0.982793723247329,0.2421917104747498,-1.4758446204521405,0.2490342514458572,1.1174576309403337,0.3247313831950853,0.7853981633974483
